"v1";"v2";"asso";"diss";"adja"
"292";"Calotrichaceae";"Chloroflexaceae";0.0501358945088583;0.689153141722194;0.310846858277806
"293";"Calotrichaceae";"Cyanothecaceae";0.220353212787633;0.624358385549664;0.375641614450336
"294";"Calotrichaceae";"Gobiidae";0.037348195312095;0.693776550730819;0.306223449269181
"295";"Calotrichaceae";"Merulinidae";0.0223837212411009;0.699148152668266;0.300851847331734
"296";"Calotrichaceae";"Ostreobiaceae";0.0471314575923177;0.690242183008139;0.309757816991861
"297";"Calotrichaceae";"Paulinellidae";0.00944848070300716;0.703758310536008;0.296241689463992
"298";"Calotrichaceae";"Pectinidae";0.0379811983899433;0.693548412733407;0.306451587266593
"299";"Calotrichaceae";"Pocilloporidae";0.0307037594455215;0.696166733101517;0.303833266898483
"300";"Calotrichaceae";"Pseudanabaenaceae";0.0138567149723147;0.702190602695481;0.297809397304519
"301";"Campanulariidae";"Chattonellaceae";0.0800173888945519;0.678226588650669;0.321773411349331
"302";"Campanulariidae";"Chrysochromulinaceae";0.0447874607618822;0.691090637774134;0.308909362225866
"303";"Campanulariidae";"Cottidae";0.0254903065666078;0.698036422199226;0.301963577800774
"304";"Campanulariidae";"Halymeniaceae";0.0189177888447013;0.700386397339104;0.299613602660896
"305";"Campanulariidae";"Heterocapsaceae";0.0150047560005759;0.701781748123811;0.298218251876189
"306";"Campanulariidae";"Pteriidae";0.232659072244503;0.619411385008177;0.380588614991823
"307";"Campanulariidae";"Rotaliidae";0.0299049401768545;0.696453537510991;0.303546462489009
"308";"Campanulariidae";"Terebellidae";0.000368103894678895;0.706976624827625;0.293023375172375
"309";"Campanulariidae";"Thaumatomastigidae";0.0931875147507035;0.673354470264101;0.326645529735899
"310";"Campanulariidae";"Zoarcidae";0.03888968583151;0.693220857363831;0.306779142636169
"311";"Cavenderiaceae";"Hyalellidae";0.0467744495578303;0.690371476251072;0.309628523748928
"312";"Cavenderiaceae";"Prochlorotrichaceae";0.0627464570600742;0.684563197571972;0.315436802428028
"313";"Ceramiaceae";"Prasiolaceae";0.335639093890878;0.576350980787368;0.423649019212632
"314";"Ceramiaceae";"Vahlkampfiidae";0.0234532415007157;0.698765611095482;0.301234388904518
"315";"Ceratiidae";"Chlorocystidaceae";0.0263114171184388;0.697742281534365;0.302257718465635
"316";"Ceratiidae";"Crustomastigaceae";0.236380937254946;0.61790738090148;0.38209261909852
"317";"Ceratiidae";"Gadidae";0.0194629207745149;0.700191787735862;0.299808212264138
"318";"Ceratiidae";"Osmeridae";0.1216386131277;0.662707094753142;0.337292905246858
"319";"Ceratiidae";"Saccosporidae";0.0137408234244314;0.70223186219922;0.29776813780078
"320";"Chaetocerotaceae";"Gasterosteidae";0.0433606137109942;0.69160660287804;0.30839339712196
"321";"Chaetocerotaceae";"Geminigeraceae";0.0272651252088502;0.697400485657685;0.302599514342315
"322";"Chaetocerotaceae";"Rhizosoleniaceae";0.137495643704284;0.656697935239527;0.343302064760473
"323";"Chaetocerotaceae";"Suessiaceae";-0.0202046729745172;0.714214489132822;0.285785510867178
"324";"Chamaesiphonaceae";"Delphinidae";0.068988944533296;0.682279655077998;0.317720344922002
"325";"Chamaesiphonaceae";"Desmidiaceae";0.0104338930044812;0.703408169911154;0.296591830088846
"326";"Chamaesiphonaceae";"Dugesiidae";0.0482227129575361;0.689846826129708;0.310153173870292
"327";"Chamaesiphonaceae";"Leptolyngbyaceae";0.073623466659994;0.680579361037347;0.319420638962653
"328";"Chamaesiphonaceae";"Merulinidae";0.0517206284860908;0.688578017189741;0.311421982810259
"329";"Chamaesiphonaceae";"Pavlovaceae";0.101128109560103;0.670399839811995;0.329600160188005
"330";"Chamaesiphonaceae";"Rajidae";0.00544289379402593;0.705179801967546;0.294820198032454
"331";"Chamaesiphonaceae";"Solieriaceae";0.0744704692747164;0.680268156951832;0.319731843048168
"332";"Characeae";"Dasyaceae";0.0375823076744347;0.693692184014483;0.306307815985517
"333";"Characeae";"Desmidiaceae";0.0159104729111149;0.701459024850663;0.298540975149337
"334";"Characeae";"Gromiidae";0.0198190749770856;0.700064613097575;0.299935386902425
"335";"Characeae";"Halymeniaceae";0.0138097492799013;0.702207323630315;0.297792676369685
"336";"Characeae";"Hapalidiaceae";0.222136461093192;0.623643944453407;0.376356055546593
"337";"Characeae";"Kallymeniaceae";0.0157003654978538;0.701533903137313;0.298466096862687
"338";"Characeae";"Prasinococcaceae";0.0455870551742176;0.690801326296419;0.309198673703581
"339";"Characeae";"Wrangeliaceae";0.0128800766526918;0.702538227909097;0.297461772090903
"340";"Chattonellaceae";"Chrysochromulinaceae";0.074422613257098;0.680285743913138;0.319714256086862
"341";"Chattonellaceae";"Eunotiaceae";0.0140930485721594;0.702106456111835;0.297893543888165
"342";"Chattonellaceae";"Metopidae";0.163495908258808;0.646724087900394;0.353275912099606
"343";"Chattonellaceae";"Monodopsidaceae";0.0228267040340148;0.698989733818024;0.301010266181976
"344";"Chlamydomonadaceae";"Delesseriaceae";0.0222395685752535;0.69919969659059;0.30080030340941
"345";"Chlamydomonadaceae";"Gobiidae";0.0454210308002131;0.690861407664297;0.309138592335703
"346";"Chlamydomonadaceae";"Mamiellaceae";0.239376975588764;0.616694018298879;0.383305981701121
"347";"Chlorellaceae";"Coleofasciculaceae";0.00406859783455493;0.705666848507653;0.294333151492347
"348";"Chlorellaceae";"Cyanophoraceae";0.0275420764751481;0.697301198738699;0.302698801261301
"349";"Chlorellaceae";"Dermocarpellaceae";0.105877594066213;0.668626355273926;0.331373644726074
"350";"Chlorellaceae";"Niphatidae";0.0300546755592159;0.696399786200708;0.303600213799292
"351";"Chlorellaceae";"Noelaerhabdaceae";0.00230594854183513;0.70629103472229;0.29370896527771
"352";"Chlorellaceae";"Paralichthyidae";0.0650936783709145;0.683705463496192;0.316294536503808
"353";"Chlorellaceae";"Porphyridiaceae";0.0102896180085065;0.70345944516777;0.29654055483223
"354";"Chlorellaceae";"Rhodomelaceae";0.0355279946375007;0.694432144043786;0.305567855956214
"355";"Chlorellaceae";"Syngnathidae";0.0542894557013008;0.687644728147718;0.312355271852282
"356";"Chlorobiaceae";"Chloroflexaceae";0.192605556813996;0.635371719226629;0.364628280773371
"357";"Chlorobiaceae";"Diplonemidae";-0.0373851493980698;0.720203148215165;0.279796851784835
"358";"Chlorobiaceae";"Gloeobacteraceae";0.0759961533400361;0.679707233542488;0.320292766457512
"359";"Chlorobiaceae";"Merismopediaceae";0.0175871465231318;0.700861203619115;0.299138796380885
"360";"Chlorobiaceae";"Microcoleaceae";0.0176168611056998;0.700850604228283;0.299149395771717
"361";"Chlorobiaceae";"Oscillatoriaceae";0.0349759589795911;0.694630851971178;0.305369148028822
"362";"Chlorobiaceae";"Pectinidae";0.0106725057702992;0.703323358857681;0.296676641142319
"363";"Chlorobiaceae";"Roseiflexaceae";0.352905056244632;0.568812334498545;0.431187665501455
"364";"Chlorobiaceae";"Synechococcaceae";0.0566137049805426;0.686799204651351;0.313200795348649
"365";"Chlorocystidaceae";"Cottidae";0.00256748358190001;0.706198455258187;0.293801544741813
"366";"Chlorocystidaceae";"Derbesiaceae";0.225575508945638;0.622263807020126;0.377736192979874
"367";"Chlorocystidaceae";"Liparidae";0.00110341434107536;0.706716557630754;0.293283442369246
"368";"Chlorocystidaceae";"Salpidae";0.661631776608011;0.411319962676254;0.588680037323746
"369";"Chloroflexaceae";"Cyanidiaceae";0.0991327014799936;0.671143538492328;0.328856461507672
"370";"Chloroflexaceae";"Halimedaceae";0.0850993746103788;0.676350732013214;0.323649267986786
"371";"Chloroflexaceae";"Heliobacteriaceae";0.219470499249263;0.624711733822383;0.375288266177617
"372";"Chloroflexaceae";"Rivulariaceae";0.100459341815478;0.670649184814431;0.329350815185569
"373";"Chloroflexaceae";"Tetrahymenidae";0.059657774246348;0.685690245575089;0.314309754424911
"374";"Chloropicaceae";"Echeneidae";0.159545576825211;0.648249343684507;0.351750656315493
"375";"Chloropicaceae";"Tetragonicipitidae";0.187624691639147;0.637328529237807;0.362671470762193
"376";"Chromulinaceae";"Euphausiidae";0.293487821913055;0.59435350511583;0.40564649488417
"377";"Chromulinaceae";"Euplotidae";0.096120386089488;0.672264685191224;0.327735314808776
"378";"Chromulinaceae";"Gelidiaceae";0.00368376203396126;0.705803172976021;0.294196827023979
"379";"Chromulinaceae";"Licmophoraceae";0.00454560368475174;0.705497837103434;0.294502162896566
"380";"Chroococcaceae";"Cyanothecaceae";0.131358482533184;0.659030165268182;0.340969834731818
"381";"Chroococcaceae";"Harpacticidae";0.0850086539726354;0.676384264315546;0.323615735684454
"382";"Chroococcaceae";"Klebsormidiaceae";0.0306046657886517;0.696202317653191;0.303797682346809
"383";"Chroococcaceae";"Microcoleaceae";0.0567830297004963;0.686737566432587;0.313262433567413
"384";"Chroococcaceae";"Oscillatoriaceae";0.12043507152078;0.663160964049913;0.336839035950087
"385";"Chroococcaceae";"Ostreidae";0.0204181783987213;0.699850634636162;0.300149365363838
"386";"Chroococcaceae";"Pectinidae";0.0106523565351055;0.70333052097321;0.29666947902679
"387";"Chroococcaceae";"Prasiolaceae";0.000272362775603996;0.70701047984609;0.29298952015391
"388";"Chroococcidiopsidaceae";"Gigartinaceae";0.104376233388074;0.669187479938143;0.330812520061857
"389";"Chroococcidiopsidaceae";"Gloeomargaritaceae";0.13262131333644;0.658550942093153;0.341449057906847
"390";"Chroococcidiopsidaceae";"Nephroselmidaceae";0.115617252801299;0.66497471651135;0.33502528348865
"391";"Chroococcidiopsidaceae";"Phocidae";0.193278331724654;0.635106947007882;0.364893052992118
"392";"Chroococcidiopsidaceae";"Sargassaceae";0.056955187998906;0.686674891051469;0.313325108948531
"393";"Chroomonadaceae";"Cyanidiaceae";0.0614358796116767;0.68504164851063;0.31495835148937
"394";"Chroomonadaceae";"Delesseriaceae";0.148373036853997;0.65254385413779;0.34745614586221
"395";"Chroomonadaceae";"Gomontiellaceae";0.0315421281279371;0.695865601920393;0.304134398079607
"396";"Chroomonadaceae";"Halimedaceae";0.0485782333375489;0.689717973762628;0.310282026237372
"397";"Chroomonadaceae";"Heliobacteriaceae";0.0203484698509434;0.699875535416497;0.300124464583503
"398";"Chroomonadaceae";"Hymenomonadaceae";0.090256062404998;0.674441968443172;0.325558031556828
"399";"Chroomonadaceae";"Priapulidae";0.400169552946629;0.547645162059052;0.452354837940948
"400";"Chrysochromulinaceae";"Gonostomatidae";0.0326163881578135;0.695479551044524;0.304520448955476
"401";"Chrysochromulinaceae";"Heterocapsaceae";0.0827197571398541;0.677229740509137;0.322770259490863
"402";"Chrysochromulinaceae";"Mallomonadaceae";0.0430667741209393;0.691712811027474;0.308287188972526
"403";"Chrysochromulinaceae";"Rotaliidae";0.033619710425284;0.695118799046147;0.304881200953853
"404";"Chrysochromulinaceae";"Salpingoecidae";-0.00526366470580544;0.708965325211962;0.291034674788038
"405";"Chrysolepidomonadaceae";"Haliotidae";0.102761302227793;0.669790526124477;0.330209473875523
"406";"Chrysolepidomonadaceae";"Odobenidae";0.117299007293967;0.664342153075519;0.335657846924481
"407";"Chrysolepidomonadaceae";"Ostreidae";-0.0156775557395368;0.71262807822157;0.28737192177843
"408";"Chrysolepidomonadaceae";"Saccosporidae";0.172782748195525;0.643124113917553;0.356875886082447
"409";"Cionidae";"Echeneidae";0.055316553282854;0.687271215284456;0.312728784715544
"410";"Cionidae";"Penaeidae";0.0781802353902546;0.678903441076029;0.321096558923971
"411";"Cionidae";"Suessiaceae";-0.011436512268123;0.711138703864486;0.288861296135514
"412";"Cirratulidae";"Gecarcinidae";0.0353281797526344;0.6945040749511;0.3054959250489
"413";"Cirratulidae";"Hemiselmidaceae";0.000691936794305487;0.706862102253931;0.293137897746069
"414";"Cirratulidae";"Heterocapsaceae";0.118804850561277;0.663775244129639;0.336224755870361
"415";"Cirratulidae";"Monodopsidaceae";0.0594679365147497;0.685759456181703;0.314240543818297
"416";"Cirratulidae";"Pectinidae";-0.0695483696997343;0.731282561565546;0.268717438434454
"417";"Cirratulidae";"Pfiesteriaceae";0.0655574798950126;0.683535851329317;0.316464148670683
"418";"Cirratulidae";"Spyridiaceae";0.104400668071419;0.669178351386452;0.330821648613548
"419";"Closteriaceae";"Gromiidae";0.169326667612766;0.644466187005662;0.355533812994338
"420";"Closteriaceae";"Lysianassidae";0.211020196392481;0.62808431106322;0.37191568893678
"421";"Clupeidae";"Edwardsiidae";0.0784037653639793;0.678821123211417;0.321178876788583
"422";"Clupeidae";"Eucalanidae";0.0397139720051965;0.692923526803212;0.307076473196788
"423";"Clupeidae";"Haematococcaceae";0.0308842770896106;0.696101904504789;0.303898095495211
"424";"Clupeidae";"Phocoenidae";0.132691137672618;0.658524434750671;0.341475565249329
"425";"Clupeidae";"Physeteridae";0.0194414533482905;0.700199452531816;0.299800547468184
"426";"Clupeidae";"Synechococcaceae";0.0812264356086801;0.677780777387246;0.322219222612754
"427";"Codiaceae";"Edwardsiidae";-0.0137222319576003;0.711941792549644;0.288058207450356
"428";"Codiaceae";"Monodopsidaceae";0.0376337044481358;0.693673660863617;0.306326339136383
"429";"Codiaceae";"Pinguiochrysidaceae";0.0161636665466384;0.701368780832652;0.298631219167348
"430";"Codiaceae";"Roseiflexaceae";-0.0126964291980205;0.711581488375724;0.288418511624276
"431";"Codiaceae";"Ulnariaceae";0.0836298547141838;0.676893693753242;0.323106306246758
"432";"Coleofasciculaceae";"Corallinaceae";0.0116075169620574;0.702990925630603;0.297009074369397
"433";"Coleofasciculaceae";"Cyaneidae";0.146857159526607;0.653124352812461;0.346875647187539
"434";"Coleofasciculaceae";"Gloeobacteraceae";0.0608302093503965;0.685262646964506;0.314737353035494
"435";"Coleofasciculaceae";"Limulidae";0.0149695423183306;0.701794292396878;0.298205707603122
"436";"Coleofasciculaceae";"Oltmannsiellopsidaceae";0.0821899677439643;0.677425284535511;0.322574715464489
"437";"Coleofasciculaceae";"Petromyzontidae";0.0310427301211403;0.696044994910121;0.303955005089879
"438";"Coleofasciculaceae";"Pleuronectidae";0.0232306475070835;0.698845244847855;0.301154755152145
"439";"Coleofasciculaceae";"Roseiflexaceae";0.0105699792363264;0.703359801511173;0.296640198488827
"440";"Coleofasciculaceae";"Sargassaceae";0.0192407974615521;0.700271091270534;0.299728908729466
"441";"Coleofasciculaceae";"Sebastidae";0.015982302886427;0.701433424179933;0.298566575820067
"442";"Coleofasciculaceae";"Selenastraceae";0.136526964984192;0.657066600511626;0.342933399488374
"443";"Coleofasciculaceae";"Synechococcaceae";0.0336889462909314;0.695093897868867;0.304906102131133
"444";"Collosphaeridae";"Globorotaliidae";0.02302280996057;0.698919591240448;0.301080408759552
"445";"Collosphaeridae";"Nephtheidae";0.0451864865392053;0.690946276298235;0.309053723701765
"446";"Collosphaeridae";"Oxystominidae";0.0106565363364237;0.703329035254331;0.296670964745669
"447";"Collosphaeridae";"Sphaerozoidae";0.160656955662682;0.64782059412206;0.35217940587794
"448";"Collosphaeridae";"Sticholonchidae";0.110994213291741;0.666710501907784;0.333289498092216
"449";"Corallinaceae";"Hypotrichomonadidae";0.431959888969255;0.532935320198776;0.467064679801224
"450";"Corallinaceae";"Kallymeniaceae";0.0984970441884527;0.671380278162662;0.328619721837338
"451";"Corallinaceae";"Limulidae";0.00579834854258623;0.705053775061666;0.294946224938334
"452";"Corallinaceae";"Mesotaeniaceae";0.000814761905610806;0.706818660652925;0.293181339347075
"453";"Corallinaceae";"Myxinidae";0.0401162624285804;0.692778369167016;0.307221630832984
"454";"Corallinaceae";"Oocystaceae";0.140928982469607;0.655389585487286;0.344610414512714
"455";"Corallinaceae";"Phacaceae";0.0878606777973612;0.675329298269607;0.324670701730393
"456";"Corallinaceae";"Porphyridiaceae";0.178534079695767;0.640884513896315;0.359115486103685
"457";"Corallinaceae";"Protoperidiniaceae";0.0569826638468447;0.686664887755722;0.313335112244278
"458";"Coscinodiscaceae";"Fragilariaceae";0.144318556301383;0.654095346145582;0.345904653854418
"459";"Coscinodiscaceae";"Naviculaceae";0.0439763084405307;0.691384007465992;0.308615992534008
"460";"Coscinodiscaceae";"Rhizosoleniaceae";0.266923479093728;0.605424033593923;0.394575966406077
"461";"Coscinodiscaceae";"Triceratiaceae";0.131128046750397;0.659117574204179;0.340882425795821
"462";"Cottidae";"Gecarcinidae";0.257932748345762;0.609125295671686;0.390874704328314
"463";"Cottidae";"Hildenbrandiaceae";0.0932085798305861;0.673346649271166;0.326653350728834
"464";"Cottidae";"Liparidae";0.00968307858473311;0.703674968083726;0.296325031916274
"465";"Cottidae";"Pteriidae";0.0260545862947114;0.697834297561136;0.302165702438864
"466";"Cottidae";"Zygnemataceae";0.105827955241978;0.668644915017688;0.331355084982312
"467";"Crustomastigaceae";"Cyaneidae";0.0359397547206589;0.694283891963274;0.305716108036726
"468";"Crustomastigaceae";"Hexamitidae";0.0460496607403181;0.690633889720046;0.309366110279954
"469";"Crustomastigaceae";"Osmeridae";0.0151370183277304;0.701734629925113;0.298265370074887
"470";"Cyaneidae";"Pelagiidae";0.0848249617092452;0.676452155843543;0.323547844156457
"471";"Cyaneidae";"Ulmaridae";0.0129615840458603;0.702509222698941;0.297490777301059
"472";"Cyaneidae";"Vahlkampfiidae";-0.00537054070542953;0.709003011525843;0.290996988474157
"473";"Cyaneidae";"Zosteraceae";0.0100611544621871;0.703540633346011;0.296459366653989
"474";"Cyanidiaceae";"Daphniidae";0.0305497397122844;0.696222040834573;0.303777959165427
"475";"Cyanidiaceae";"Gobiidae";0.0864018754587145;0.67586911622787;0.32413088377213
"476";"Cyanidiaceae";"Polyphysaceae";0.0378000515060363;0.693613706790013;0.306386293209987
"477";"Cyanophoraceae";"Cyclopteridae";0.0688582934336235;0.682327526400033;0.317672473599967
"478";"Cyanophoraceae";"Cyprinidae";0.0282253010563166;0.697056202520171;0.302943797479829
"479";"Cyanophoraceae";"Nephroselmidaceae";0.144916505807649;0.653866765554096;0.346133234445904
"480";"Cyanophoraceae";"Pocilloporidae";0.0144504844858211;0.701979171882677;0.298020828117323
"481";"Cyanophoraceae";"Rhodomelaceae";0.258407348651821;0.608930476880645;0.391069523119355
"482";"Cyanophoraceae";"Scytonemataceae";0.0578364865790294;0.686353958763614;0.313646041236386
"483";"Cyanothecaceae";"Gloeomargaritaceae";0.106547772370431;0.668375728026373;0.331624271973627
"484";"Cyanothecaceae";"Histionidae";0.0611844928869106;0.685133383770303;0.314866616229697
"485";"Cyanothecaceae";"Ostreobiaceae";0.0255832292014589;0.69800314139642;0.30199685860358
"486";"Cyanothecaceae";"Paralichthyidae";0.0847883686026893;0.676465679616235;0.323534320383765
"487";"Cyanothecaceae";"Pectinidae";0.0241788712254186;0.698505951576141;0.301494048423859
"488";"Cyclopteridae";"Odobenidae";0.0821094530206317;0.677454997390738;0.322545002609262
"489";"Cyclopteridae";"Temoridae";0.0165043166164791;0.70124734701228;0.29875265298772
"490";"Cymatosiraceae";"Entomoneidaceae";0.18480070082849;0.638435313548487;0.361564686451513
"491";"Cymatosiraceae";"Lithodesmiaceae";0.0451562340136651;0.690957222259937;0.309042777740063
"492";"Cymatosiraceae";"Triceratiaceae";0.230058760806237;0.620460006444317;0.379539993555683
"493";"Cynoglossidae";"Fonticulaceae";0.109396225923785;0.667309438744956;0.332690561255044
"494";"Cynoglossidae";"Gomontiellaceae";0.0588484479227799;0.685985259344988;0.314014740655012
"495";"Cynoglossidae";"Octopodidae";0.00826335379922397;0.704179183944249;0.295820816055751
"496";"Cynoglossidae";"Solieriaceae";0.198615413168582;0.633002601428864;0.366997398571136
"497";"Cyprinidae";"Gloeobacteraceae";0.0557610010910576;0.687109525079133;0.312890474920867
"498";"Cyprinidae";"Hydridae";0.129479210715193;0.659742673049427;0.340257326950573
"499";"Cyprinidae";"Licmophoraceae";-0.00175329546097389;0.707726393269664;0.292273606730336
"500";"Cyprinidae";"Perkinsidae";0.0121256294053184;0.702806648586466;0.297193351413534
"501";"Cyprinidae";"Strongylocentrotidae";0.0271509168055815;0.697441425208748;0.302558574791252
"502";"Daphniidae";"Gobiidae";0.0379461124702156;0.693561059867761;0.306438940132239
"503";"Daphniidae";"Heliobacteriaceae";0.00745266598341476;0.704466938193903;0.295533061806097
"504";"Daphniidae";"Hyalellidae";0.112366882822711;0.666195585836955;0.333804414163045
"505";"Daphniidae";"Selenastraceae";0.000735613226304638;0.706846654789317;0.293153345210683
"506";"Daphniidae";"Trebouxiaceae";-0.0014624866643114;0.707623659392587;0.292376340607413
"507";"Dasyaceae";"Haematococcaceae";0.196339054252214;0.633900996113662;0.366099003886338
"508";"Dasyaceae";"Histionidae";0.00221155444839197;0.706324445829113;0.293675554170887
"509";"Dasyaceae";"Kareniaceae";0.0143816801682929;0.702003675144122;0.297996324855878
"510";"Dasyaceae";"Liparidae";0.00323425327224153;0.70596237390096;0.29403762609904
"511";"Dasyaceae";"Physeteridae";0.00431430056450405;0.705579796846358;0.294420203153642
"512";"Delesseriaceae";"Gobiidae";0.184892325458028;0.638399433952589;0.361600566047411
"513";"Delesseriaceae";"Gomontiellaceae";0.152448197927504;0.650980722476671;0.349019277523329
"514";"Delesseriaceae";"Halimedaceae";0.318305520823607;0.583821239411685;0.416178760588315
"515";"Delesseriaceae";"Heliobacteriaceae";0.239924294859955;0.616472102020864;0.383527897979136
"516";"Delesseriaceae";"Hymenomonadaceae";0.102094478244364;0.670039372632548;0.329960627367452
"517";"Delesseriaceae";"Lottiidae";0.00184087177189071;0.706455634922714;0.293544365077286
"518";"Delesseriaceae";"Phaeodactylaceae";0.0258644873744912;0.697902397411525;0.302097602588475
"519";"Delphinidae";"Kallymeniaceae";0.00931836298281288;0.703804531463526;0.296195468536474
"520";"Delphinidae";"Monodontidae";0.138000922399605;0.656505551233344;0.343494448766656
"521";"Delphinidae";"Mytilidae";0.213714676143232;0.627010894585081;0.372989105414919
"522";"Delphinidae";"Physeteridae";0.0400279893329738;0.692810223173354;0.307189776826646
"523";"Derbesiaceae";"Eustigmataceae";0.149603762655199;0.652072172901436;0.347927827098564
"524";"Derbesiaceae";"Loliginidae";0.0475044470988757;0.690107076076287;0.309892923923713
"525";"Derbesiaceae";"Ostreidae";-0.0217955440641242;0.714771132623627;0.285228867376373
"526";"Derbesiaceae";"Pinguiochrysidaceae";0.00305179880575956;0.706026982910087;0.293973017089913
"527";"Derbesiaceae";"Rotaliidae";0.0251348954051275;0.698163700214668;0.301836299785332
"528";"Derbesiaceae";"Wrangeliaceae";0.0506272185189988;0.688974883969293;0.311025116030707
"529";"Dermocarpellaceae";"Desmidiaceae";0.0813918904002192;0.677719746502852;0.322280253497148
"530";"Dermocarpellaceae";"Gracilariaceae";0.241691097521483;0.615755187748555;0.384244812251445
"531";"Dermocarpellaceae";"Liagoraceae";0.172179739930335;0.643358477083214;0.356641522916786
"532";"Dermocarpellaceae";"Phaeodactylaceae";0.0497440971864156;0.689295257061002;0.310704742938998
"533";"Dermocarpellaceae";"Temoridae";0.0213290757528021;0.699525169042257;0.300474830957743
"534";"Desmidiaceae";"Merulinidae";0.0545882790779557;0.687536079388582;0.312463920611418
"535";"Desmidiaceae";"Provannidae";0.234027595270245;0.618858790326903;0.381141209673097
"536";"Dictyotaceae";"Hymenomonadaceae";0.193453349308376;0.635038050313375;0.364961949686625
"537";"Dictyotaceae";"Jakobidae";0.0231164354415763;0.69888610107743;0.30111389892257
"538";"Dictyotaceae";"Porphyridiaceae";0.0386169837632493;0.693319196415601;0.306680803584399
"539";"Dictyotaceae";"Pyramimonadaceae";0.0649807716664497;0.683746747097765;0.316253252902235
"540";"Dictyotaceae";"Styelidae";-0.0302599924414917;0.71772557166423;0.28227442833577
"541";"Diplonemidae";"Scytosiphonaceae";0.0579215921246486;0.686322958917794;0.313677041082206
"542";"Diplonemidae";"Sphaerozoidae";0.0892691696245612;0.674807687558255;0.325192312441745
"543";"Dugesiidae";"Hapalidiaceae";0.0557926491134129;0.687098010070829;0.312901989929171
"544";"Dugesiidae";"Kallymeniaceae";0.0204849572038765;0.699826779566245;0.300173220433755
"545";"Dugesiidae";"Mesotaeniaceae";0.00604681859153874;0.704965666330092;0.295034333669908
"546";"Dugesiidae";"Oikopleuridae";0.0353089697407512;0.694510989927175;0.305489010072825
"547";"Dugesiidae";"Prasinococcaceae";0.0754785314659958;0.679897591014266;0.320102408985734
"548";"Dunaliellaceae";"Eirenidae";0.0298672984687275;0.696467049303581;0.303532950696419
"549";"Dunaliellaceae";"Eustigmataceae";0.0316671396048589;0.695820688250623;0.304179311749377
"550";"Dunaliellaceae";"Myctophidae";0.0103416874194177;0.703440940157943;0.296559059842057
"551";"Dunaliellaceae";"Petromyzontidae";-0.00618281788693728;0.709289368976773;0.290710631023227
"552";"Dunaliellaceae";"Spyridiaceae";0.100214112893953;0.670740593339201;0.329259406660799
"553";"Dunaliellaceae";"Temoridae";0.0603103726502301;0.685452269435943;0.314547730564057
"554";"Echeneidae";"Monodontidae";0.0601057510484705;0.685526895515971;0.314473104484029
"555";"Echeneidae";"Tetragonicipitidae";0.112593596679753;0.666110502589566;0.333889497410434
"556";"Ectocarpaceae";"Palmariaceae";0.0198090050245955;0.700068209168008;0.299931790831992
"557";"Ectocarpaceae";"Scytosiphonaceae";0.645331322292786;0.421110839154737;0.578889160845263
"558";"Edwardsiidae";"Merismopediaceae";0.00172756705399582;0.706495729975066;0.293504270024934
"559";"Edwardsiidae";"Myxinidae";0.0270111790003982;0.697491512851448;0.302508487148552
"560";"Edwardsiidae";"Pseudanabaenaceae";0.0091476491533706;0.703865168497003;0.296134831502997
"561";"Edwardsiidae";"Rivulariaceae";-0.0192764500236229;0.713889504763735;0.286110495236265
"562";"Eirenidae";"Gelidiaceae";0.0018217119973972;0.70646241513707;0.29353758486293
"563";"Eirenidae";"Rhodomelaceae";0.0275881967699901;0.697284663258131;0.302715336741869
"564";"Eirenidae";"Spyridiaceae";0.231233737219942;0.619986396133035;0.380013603866965
"565";"Eirenidae";"Temoridae";0.120038371890863;0.663310495962915;0.336689504037085
"566";"Eirenidae";"Ulvaceae";0.110050140134127;0.667064412131944;0.332935587868056
"567";"Entomoneidaceae";"Geminigeraceae";0.0119199450255326;0.702879810129181;0.297120189870819
"568";"Entomoneidaceae";"Hemidiscaceae";0.230026279463218;0.620473093911727;0.379526906088273
"569";"Entomoneidaceae";"Laminariaceae";0.0233401976435532;0.698806054050924;0.301193945949076
"570";"Entomoneidaceae";"Skeletonemataceae";0.0396970423173163;0.692929634841332;0.307070365158668
"571";"Entomoneidaceae";"Staurosiraceae";0.0444546827777653;0.691211008745605;0.308788991254395
"572";"Entomoneidaceae";"Stephanodiscaceae";0.0220082454167048;0.699282401674494;0.300717598325506
"573";"Eucalanidae";"Metridinidae";0.191615804016585;0.63576103843481;0.36423896156519
"574";"Eucalanidae";"Oedogoniaceae";0.0038100683895349;0.705758433038694;0.294241566961306
"575";"Eucalanidae";"Pelagiidae";0.24063169657885;0.616185160248585;0.383814839751415
"576";"Eucalanidae";"Sargassaceae";0.00949210627500591;0.703742813009481;0.296257186990519
"577";"Eucalanidae";"Scenedesmaceae";0.0255698487230655;0.698007933793354;0.301992066206646
"578";"Euglenaceae";"Haematococcaceae";0.0359612502951398;0.694276151723815;0.305723848276185
"579";"Euglenaceae";"Histionidae";0.0317040604795872;0.69580742289818;0.30419257710182
"580";"Euglenaceae";"Hydrodictyaceae";0.222939385494429;0.623321993236871;0.376678006763129
"581";"Euglenaceae";"Oxytrichidae";0.0270629583342875;0.697472953477664;0.302527046522336
"582";"Euglenaceae";"Prochloraceae";0.0593477342407394;0.685803275640785;0.314196724359215
"583";"Eunotiaceae";"Gomphonemataceae";0.0445044429204638;0.691193011061142;0.308806988938858
"584";"Eunotiaceae";"Stephanodiscaceae";0.10555608721116;0.668746556173877;0.331253443826123
